symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
JPM,2019-08-29 00:00:00+00:00,109.22,109.89,108.02,108.14,10002439,95.9751681807,96.5639189835,94.9206891309,95.0261370359,10002439,0.0,1.0
JPM,2019-08-30 00:00:00+00:00,109.86,110.56,109.47,109.84,10170206,96.5375570072,97.1526697863,96.1948513161,96.5199823564,10170206,0.0,1.0
JPM,2019-09-03 00:00:00+00:00,108.56,108.99,107.32,108.98,9867833,95.3952047033,95.7730596962,94.3055763519,95.7642723707,9867833,0.0,1.0
JPM,2019-09-04 00:00:00+00:00,109.87,110.22,108.56,109.45,6929198,96.5463443327,96.8539007222,95.3952047033,96.1772766652,6929198,0.0,1.0
JPM,2019-09-05 00:00:00+00:00,112.37,113.72,111.2,111.25,13224675,98.7431756864,99.9294646174,97.7150586128,97.7589952399,13224675,0.0,1.0
JPM,2019-09-06 00:00:00+00:00,112.61,112.98,111.96,112.66,7836589,98.9540714963,99.2792025367,98.3828953444,98.9980081234,7836589,0.0,1.0
JPM,2019-09-09 00:00:00+00:00,115.4,116.06,113.6,113.71,13983434,101.4057352871,101.9856987644,99.8240167124,99.9206772919,13983434,0.0,1.0
JPM,2019-09-10 00:00:00+00:00,116.87,117.27,115.73,116.3,14330294,102.697472123,103.0489651396,101.6957170257,102.1965945744,14330294,0.0,1.0
JPM,2019-09-11 00:00:00+00:00,117.19,117.2,115.38,116.89,9905010,102.9786665363,102.9874538617,101.3881606362,102.7150467739,9905010,0.0,1.0
JPM,2019-09-12 00:00:00+00:00,117.91,118.47,115.92,116.55,12281879,103.6113539662,104.1034441894,101.8626762086,102.4162777098,12281879,0.0,1.0
JPM,2019-09-13 00:00:00+00:00,120.23,120.4,118.75,119.0,16256651,105.6500134624,105.7993979945,104.349489301,104.5691724364,16256651,0.0,1.0
JPM,2019-09-16 00:00:00+00:00,119.16,119.87,118.38,118.9,11873407,104.709769643,105.3336697475,104.0243582607,104.4812991822,11873407,0.0,1.0
JPM,2019-09-17 00:00:00+00:00,118.57,118.61,117.24,118.42,10817417,104.1913174436,104.2264667452,103.0226031634,104.0595075623,10817417,0.0,1.0
JPM,2019-09-18 00:00:00+00:00,119.76,120.08,117.75,118.32,10713520,105.2370091679,105.5182035812,103.4707567595,103.9716343082,10713520,0.0,1.0
JPM,2019-09-19 00:00:00+00:00,119.38,120.34,119.09,119.7,9458820,104.9030908022,105.746674042,104.6482583651,105.1842852154,9458820,0.0,1.0
JPM,2019-09-20 00:00:00+00:00,118.9,120.34,118.87,119.74,22075596,104.4812991822,105.746674042,104.454937206,105.2194345171,22075596,0.0,1.0
JPM,2019-09-23 00:00:00+00:00,118.88,119.12,117.68,117.78,9183072,104.4637245314,104.6746203414,103.4092454816,103.4971187358,9183072,0.0,1.0
JPM,2019-09-24 00:00:00+00:00,117.33,119.26,117.04,118.75,11850898,103.1016890921,104.7976428972,102.8468566551,104.349489301,11850898,0.0,1.0
JPM,2019-09-25 00:00:00+00:00,118.0,118.36,117.12,117.27,9417130,103.6904398949,104.0067836098,102.9171552584,103.0489651396,9417130,0.0,1.0
JPM,2019-09-26 00:00:00+00:00,117.03,118.05,116.95,117.88,9918237,102.8380693297,103.734376522,102.7677707264,103.5849919899,9918237,0.0,1.0
JPM,2019-09-27 00:00:00+00:00,117.72,118.64,117.28,117.96,10207848,103.4443947833,104.2528287215,103.057752465,103.6552905932,10207848,0.0,1.0
JPM,2019-09-30 00:00:00+00:00,117.69,118.77,117.22,118.36,9799593,103.418032807,104.3670639518,103.0050285126,104.0067836098,9799593,0.0,1.0
JPM,2019-10-01 00:00:00+00:00,115.55,119.0,115.41,118.4,11327235,101.5375451683,104.5691724364,101.4145226125,104.0419329115,11327235,0.0,1.0
JPM,2019-10-02 00:00:00+00:00,113.25,114.9,112.93,114.81,12621579,99.5164603229,100.9663690163,99.2352659096,100.8872830876,12621579,0.0,1.0
JPM,2019-10-03 00:00:00+00:00,112.19,112.91,110.52,112.27,13018567,99.3758631162,100.0136260313,97.896607466,99.4467256624,13018567,0.9,1.0
JPM,2019-10-04 00:00:00+00:00,114.62,114.94,112.27,112.34,9619571,101.5283129547,101.8117631391,99.4467256624,99.5087303902,9619571,0.0,1.0
JPM,2019-10-07 00:00:00+00:00,114.37,115.5,114.07,114.19,6807677,101.306867498,102.307800962,101.0411329501,101.1474267693,6807677,0.0,1.0
JPM,2019-10-08 00:00:00+00:00,111.82,113.06,111.66,113.06,11587216,99.0481238404,100.1464933053,98.9063987482,100.1464933053,11587216,0.0,1.0
JPM,2019-10-09 00:00:00+00:00,112.63,113.16,112.07,112.67,7331896,99.7656071199,100.2350714879,99.269569297,99.801038393,7331896,0.0,1.0
JPM,2019-10-10 00:00:00+00:00,114.21,115.4,113.0,113.14,11169000,101.1651424058,102.2192227793,100.0933463957,100.2173558514,11169000,0.0,1.0
JPM,2019-10-11 00:00:00+00:00,116.14,117.99,115.87,116.03,15187536,102.8747013309,104.51339771,102.6355402378,102.77726533,15187536,0.0,1.0
JPM,2019-10-14 00:00:00+00:00,116.45,116.87,115.66,115.85,8864899,103.1492936972,103.5213220643,102.4495260542,102.6178246013,8864899,0.0,1.0
JPM,2019-10-15 00:00:00+00:00,119.96,121.59,117.87,118.85,30519044,106.2583879082,107.7022122854,104.4071038908,105.2751700808,30519044,0.0,1.0
JPM,2019-10-16 00:00:00+00:00,119.68,120.62,119.38,119.96,11630767,106.0103689968,106.8430039137,105.7446344488,106.2583879082,11630767,0.0,1.0
JPM,2019-10-17 00:00:00+00:00,120.35,121.57,119.88,120.75,11063087,106.6038428206,107.6844966489,106.1875253621,106.9581555512,11063087,0.0,1.0
JPM,2019-10-18 00:00:00+00:00,120.56,121.02,119.86,120.0,10417417,106.7898570041,107.1973166443,106.1698097256,106.2938191813,10417417,0.0,1.0
JPM,2019-10-21 00:00:00+00:00,123.55,123.77,121.99,122.05,13269316,109.4383446654,109.6332166672,108.056525016,108.1096719256,13269316,0.0,1.0
JPM,2019-10-22 00:00:00+00:00,124.79,125.1,123.12,123.45,12654722,110.5367141303,110.8113064965,109.05745848,109.3497664827,12654722,0.0,1.0
JPM,2019-10-23 00:00:00+00:00,125.12,125.15,124.17,124.2,9395088,110.829022133,110.8555955878,109.9875293978,110.0141028526,9395088,0.0,1.0
JPM,2019-10-24 00:00:00+00:00,125.03,125.66,124.07,125.29,8054250,110.7493017686,111.3073443193,109.8989512152,110.9796050435,8054250,0.0,1.0
JPM,2019-10-25 00:00:00+00:00,126.03,126.65,124.75,125.0,9053809,111.6350835951,112.1842683276,110.5012828572,110.7227283138,9053809,0.0,1.0
JPM,2019-10-28 00:00:00+00:00,126.51,127.21,126.4,126.57,9370791,112.0602588719,112.6803061504,111.9628228709,112.1134057815,9370791,0.0,1.0
JPM,2019-10-29 00:00:00+00:00,126.43,127.42,125.94,126.06,9680627,111.9893963257,112.866320334,111.5553632308,111.6616570499,9680627,0.0,1.0
JPM,2019-10-30 00:00:00+00:00,125.73,126.26,124.92,126.05,8513252,111.3693490472,111.8388134152,110.6518657677,111.6527992317,8513252,0.0,1.0
JPM,2019-10-31 00:00:00+00:00,124.92,125.73,123.86,125.49,11589021,110.6518657677,111.3693490472,109.7129370316,111.1567614088,11589021,0.0,1.0
JPM,2019-11-01 00:00:00+00:00,127.8,127.99,126.02,126.2,11675083,113.2029174281,113.3712159751,111.6262257769,111.7856665056,11675083,0.0,1.0
JPM,2019-11-04 00:00:00+00:00,128.82,129.42,128.56,129.08,9158648,114.1064148911,114.637883987,113.8761116162,114.336718166,9158648,0.0,1.0
JPM,2019-11-05 00:00:00+00:00,129.1,130.3,128.84,129.39,13740603,114.3544338025,115.4173719943,114.1241305276,114.6113105322,13740603,0.0,1.0
JPM,2019-11-06 00:00:00+00:00,129.3,129.84,128.58,128.69,11231073,114.5315901678,115.0099123541,113.8938272527,113.9912632537,11231073,0.0,1.0
JPM,2019-11-07 00:00:00+00:00,130.0,131.29,129.92,130.43,13527401,115.1516374464,116.2942960026,115.0807749003,115.5325236318,13527401,0.0,1.0
JPM,2019-11-08 00:00:00+00:00,130.38,130.4,129.25,129.88,9293368,115.4882345405,115.505950177,114.4873010765,115.0453436272,9293368,0.0,1.0
JPM,2019-11-11 00:00:00+00:00,129.92,130.1,129.35,129.6,8679006,115.0807749003,115.240215629,114.5758792592,114.7973247158,8679006,0.0,1.0
JPM,2019-11-12 00:00:00+00:00,129.16,130.62,129.01,129.63,9098990,114.4075807121,115.7008221788,114.2747134381,114.8238981706,9098990,0.0,1.0
JPM,2019-11-13 00:00:00+00:00,128.48,128.82,127.42,128.13,8096654,113.8052490701,114.1064148911,112.866320334,113.4952254308,8096654,0.0,1.0
JPM,2019-11-14 00:00:00+00:00,128.6,128.84,127.59,127.72,8483395,113.9115428893,114.1241305276,113.0169032445,113.1320548819,8483395,0.0,1.0
JPM,2019-11-15 00:00:00+00:00,129.53,129.53,128.4,129.23,10163564,114.7353199879,114.7353199879,113.734386524,114.46958544,10163564,0.0,1.0
JPM,2019-11-18 00:00:00+00:00,130.62,130.65,128.99,129.56,8749271,115.7008221788,115.7273956336,114.2569978016,114.7618934427,8749271,0.0,1.0
JPM,2019-11-19 00:00:00+00:00,130.58,131.25,130.18,130.99,8822987,115.6653909058,116.2588647295,115.3110781752,116.0285614546,8822987,0.0,1.0
JPM,2019-11-20 00:00:00+00:00,129.63,130.62,128.94,130.3,11782789,114.8238981706,115.7008221788,114.2127087103,115.4173719943,11782789,0.0,1.0
JPM,2019-11-21 00:00:00+00:00,129.93,130.72,129.39,130.0,7568586,115.0896327185,115.7894003615,114.6113105322,115.1516374464,7568586,0.0,1.0
JPM,2019-11-22 00:00:00+00:00,130.79,131.22,130.1,130.15,8166883,115.8514050893,116.2322912747,115.240215629,115.2845047204,8166883,0.0,1.0
JPM,2019-11-25 00:00:00+00:00,131.49,132.07,130.87,131.25,10068496,116.4714523679,116.9852058273,115.9222676354,116.2588647295,10068496,0.0,1.0
JPM,2019-11-26 00:00:00+00:00,131.67,131.82,130.36,131.82,10494979,116.6308930967,116.7637603706,115.4705189039,116.7637603706,10494979,0.0,1.0
JPM,2019-11-27 00:00:00+00:00,132.06,132.43,131.65,132.29,6607522,116.976348009,117.3040872848,116.6131774601,117.1800778291,6607522,0.0,1.0
JPM,2019-11-29 00:00:00+00:00,131.76,132.41,131.45,131.87,5712035,116.710613461,117.2863716483,116.4360210948,116.808049462,5712035,0.0,1.0
JPM,2019-12-02 00:00:00+00:00,131.47,132.74,131.35,132.31,8615615,116.4537367314,117.578679651,116.3474429122,117.1977934656,8615615,0.0,1.0
JPM,2019-12-03 00:00:00+00:00,129.78,129.96,128.59,129.77,10648459,114.9567654446,115.1162061733,113.902685071,114.9479076263,10648459,0.0,1.0
JPM,2019-12-04 00:00:00+00:00,132.34,132.47,129.99,130.38,10318220,117.2243669204,117.3395185579,115.1427796281,115.4882345405,10318220,0.0,1.0
JPM,2019-12-05 00:00:00+00:00,133.06,133.31,132.18,132.68,9587358,117.8621298355,118.0835752921,117.0826418282,117.5255327414,9587358,0.0,1.0
JPM,2019-12-06 00:00:00+00:00,135.04,135.78,134.65,134.69,10170616,119.615977852,120.2714564036,119.2705229397,119.3059542127,10170616,0.0,1.0
JPM,2019-12-09 00:00:00+00:00,134.41,135.46,134.41,134.63,8497729,119.0579353013,119.9880062191,119.0579353013,119.2528073031,8497729,0.0,1.0
JPM,2019-12-10 00:00:00+00:00,134.5,134.77,132.88,133.25,7532859,119.1376556657,119.3768167588,117.7026891067,118.0304283825,7532859,0.0,1.0
JPM,2019-12-11 00:00:00+00:00,134.18,135.02,134.01,134.29,8414899,118.8542054812,119.5982622155,118.7036225707,118.9516414821,8414899,0.0,1.0
JPM,2019-12-12 00:00:00+00:00,138.02,138.47,134.21,134.49,13716565,122.255607695,122.6542095169,118.880778936,119.1287978474,13716565,0.0,1.0
JPM,2019-12-13 00:00:00+00:00,136.81,138.83,136.22,137.95,10589082,121.1838116849,122.9730909745,120.6612004073,122.1936029671,10589082,0.0,1.0
JPM,2019-12-16 00:00:00+00:00,137.34,138.84,137.32,138.38,11371373,121.653276053,122.9819487927,121.6355604164,122.5744891525,11371373,0.0,1.0
JPM,2019-12-17 00:00:00+00:00,138.18,138.67,137.23,137.73,11546590,122.3973327872,122.8313658822,121.5558400521,121.9987309653,11546590,0.0,1.0
JPM,2019-12-18 00:00:00+00:00,138.04,139.02,137.72,138.15,10381310,122.2733233315,123.1413895215,121.989873147,122.3707593324,10381310,0.0,1.0
JPM,2019-12-19 00:00:00+00:00,137.35,138.22,137.1,137.76,9350387,121.6621338712,122.4327640603,121.4406884146,122.0253044201,9350387,0.0,1.0
JPM,2019-12-20 00:00:00+00:00,137.24,138.88,136.9,138.02,29954604,121.5646978703,123.0173800658,121.2635320493,122.255607695,29954604,0.0,1.0
JPM,2019-12-23 00:00:00+00:00,137.2,137.91,136.88,137.6,9738389,121.5292665973,122.1581716941,121.2458164128,121.8835793279,9738389,0.0,1.0
JPM,2019-12-24 00:00:00+00:00,137.58,137.63,137.06,137.33,3324291,121.8658636913,121.9101527827,121.4052571415,121.6444182347,3324291,0.0,1.0
JPM,2019-12-26 00:00:00+00:00,139.04,139.1,137.78,137.89,6770873,123.159105158,123.2122520676,122.0430200566,122.1404560576,6770873,0.0,1.0
JPM,2019-12-27 00:00:00+00:00,139.14,139.77,138.67,139.3,7868174,123.2476833407,123.8057258914,122.8313658822,123.3894084329,7868174,0.0,1.0
JPM,2019-12-30 00:00:00+00:00,138.63,140.08,138.47,139.9,6962744,122.7959346092,124.0803182576,122.6542095169,123.9208775288,6962744,0.0,1.0
JPM,2019-12-31 00:00:00+00:00,139.4,139.48,138.29,138.51,7201567,123.4779866156,123.5488491617,122.4947687882,122.68964079,7201567,0.0,1.0
JPM,2020-01-02 00:00:00+00:00,141.09,141.1,139.26,139.79,10802713,124.9749579024,124.9838157207,123.3539771599,123.8234415279,10802713,0.0,1.0
JPM,2020-01-03 00:00:00+00:00,138.34,139.23,137.08,137.5,10386627,123.3362615233,124.1297360987,122.2129154953,122.5873641713,10386627,0.9,1.0
JPM,2020-01-06 00:00:00+00:00,138.23,138.27,136.5,136.56,10238065,123.238191632,123.2738534107,121.6958197046,121.7493123726,10238065,0.0,1.0
JPM,2020-01-07 00:00:00+00:00,135.88,137.86,135.82,137.28,10545115,121.1430621353,122.9083201793,121.0895694673,122.3912243886,10545115,0.0,1.0
JPM,2020-01-08 00:00:00+00:00,136.94,137.58,135.6,135.7,9695164,122.08809927,122.6586877287,120.8934296846,120.9825841313,9695164,0.0,1.0
JPM,2020-01-09 00:00:00+00:00,137.44,138.23,137.04,138.05,9469028,122.5338715033,123.238191632,122.1772537166,123.077713628,9469028,0.0,1.0
JPM,2020-01-10 00:00:00+00:00,136.07,137.25,135.81,137.21,10190307,121.3124555839,122.3644780546,121.0806540226,122.328816276,10190307,0.0,1.0
JPM,2020-01-13 00:00:00+00:00,137.2,137.2,135.76,136.19,12130754,122.3199008313,122.3199008313,121.0360767993,121.4194409199,12130754,0.0,1.0
JPM,2020-01-14 00:00:00+00:00,138.8,140.76,137.69,137.94,24905963,123.746371978,125.4937991328,122.75675762,122.9796437367,24905963,0.0,1.0
JPM,2020-01-15 00:00:00+00:00,136.72,138.6,136.15,137.85,16289273,121.8919594873,123.5680630847,121.3837791413,122.8994047347,16289273,0.0,1.0
JPM,2020-01-16 00:00:00+00:00,137.25,137.9,136.84,137.45,10471626,122.3644780546,122.943981958,121.9989448233,122.542786948,10471626,0.0,1.0
JPM,2020-01-17 00:00:00+00:00,138.2,138.29,137.32,137.54,14668600,123.211445298,123.2916843,122.4268861673,122.62302595,14668600,0.0,1.0
JPM,2020-01-21 00:00:00+00:00,136.84,138.07,136.69,137.19,8472375,121.9989448233,123.0955445173,121.8652131533,122.3109853866,8472375,0.0,1.0
JPM,2020-01-22 00:00:00+00:00,136.68,137.4,136.38,137.24,7548317,121.8562977086,122.4982097246,121.5888343686,122.35556261,7548317,0.0,1.0
JPM,2020-01-23 00:00:00+00:00,136.54,136.74,134.72,135.71,9344956,121.7314814833,121.9097903766,120.1088705539,120.9914995759,9344956,0.0,1.0
JPM,2020-01-24 00:00:00+00:00,133.15,136.43,132.32,136.37,15164604,118.7091457412,121.6334115919,117.9691638338,121.5799189239,15164604,0.0,1.0
JPM,2020-01-27 00:00:00+00:00,132.03,132.94,129.71,130.27,12854512,117.7106159385,118.5219214032,115.6422327757,116.1414976771,12854512,0.0,1.0
JPM,2020-01-28 00:00:00+00:00,134.43,134.97,132.48,132.84,13060214,119.8503226585,120.3317566706,118.1118109485,118.4327669565,13060214,0.0,1.0
JPM,2020-01-29 00:00:00+00:00,134.23,135.54,133.69,134.81,9324279,119.6720137652,120.8399370166,119.1905797532,120.1891095559,9324279,0.0,1.0
JPM,2020-01-30 00:00:00+00:00,135.89,136.13,132.69,132.69,9032548,121.1519775799,121.3659482519,118.2990352865,118.2990352865,9032548,0.0,1.0
JPM,2020-01-31 00:00:00+00:00,132.36,134.83,131.47,134.49,12776147,118.0048256125,120.2069404452,117.2113510371,119.9038153265,12776147,0.0,1.0
JPM,2020-02-03 00:00:00+00:00,133.37,134.24,132.66,132.66,10021004,118.9052855238,119.6809292099,118.2722889525,118.2722889525,10021004,0.0,1.0
JPM,2020-02-04 00:00:00+00:00,135.29,136.6,135.08,135.55,9156096,120.6170508999,121.7849741513,120.4298265619,120.8488524612,9156096,0.0,1.0
JPM,2020-02-05 00:00:00+00:00,137.59,137.73,136.01,136.57,10150018,122.6676031733,122.7924193987,121.2589629159,121.7582278173,10150018,0.0,1.0
JPM,2020-02-06 00:00:00+00:00,137.61,138.29,137.11,138.24,8992226,122.6854340627,123.2916843,122.2396618293,123.2471070767,8992226,0.0,1.0
JPM,2020-02-07 00:00:00+00:00,137.17,137.67,136.3,136.73,6379266,122.2931544973,122.7389267307,121.5175108113,121.900874932,6379266,0.0,1.0
JPM,2020-02-10 00:00:00+00:00,137.74,137.85,136.75,136.95,5958529,122.8013348433,122.8994047347,121.9187058213,122.0970147146,5958529,0.0,1.0
JPM,2020-02-11 00:00:00+00:00,138.0,138.82,137.78,138.26,6577580,123.0331364047,123.7642028674,122.836996622,123.264937966,6577580,0.0,1.0
JPM,2020-02-12 00:00:00+00:00,138.0,139.29,137.8,138.6,7948022,123.0331364047,124.1832287667,122.8548275113,123.5680630847,7948022,0.0,1.0
JPM,2020-02-13 00:00:00+00:00,137.88,138.34,136.4,137.75,7446249,122.9261510687,123.3362615233,121.6066652579,122.810250288,7446249,0.0,1.0
JPM,2020-02-14 00:00:00+00:00,137.46,138.19,136.94,137.84,6627562,122.5517023926,123.2025298533,122.08809927,122.89048929,6627562,0.0,1.0
JPM,2020-02-18 00:00:00+00:00,135.64,137.71,135.05,137.34,8996386,120.9290914633,122.7745885093,120.4030802279,122.4447170566,8996386,0.0,1.0
JPM,2020-02-19 00:00:00+00:00,137.49,138.39,136.34,136.91,7070602,122.5784487266,123.3808387467,121.5531725899,122.061352936,7070602,0.0,1.0
JPM,2020-02-20 00:00:00+00:00,137.49,138.36,136.53,137.17,7422767,122.5784487266,123.3540924127,121.7225660386,122.2931544973,7422767,0.0,1.0
JPM,2020-02-21 00:00:00+00:00,135.81,136.92,134.92,136.55,9771933,121.0806540226,122.0702683806,120.2871794472,121.740396928,9771933,0.0,1.0
JPM,2020-02-24 00:00:00+00:00,132.16,133.2,130.8,131.44,13609518,117.8265167191,118.7537229645,116.6140162444,117.1846047031,13609518,0.0,1.0
JPM,2020-02-25 00:00:00+00:00,126.26,132.23,125.59,131.0,20788110,112.5664043656,117.8889248318,111.9690695729,116.7923251378,20788110,0.0,1.0
JPM,2020-02-26 00:00:00+00:00,126.64,128.95,126.34,126.93,24825561,112.9051912629,114.964658981,112.6377279229,113.1637391583,24825561,0.0,1.0
JPM,2020-02-27 00:00:00+00:00,121.37,125.62,121.3,122.91,22990139,108.2067519234,111.9958159069,108.1443438108,109.5797304022,22990139,0.0,1.0
JPM,2020-02-28 00:00:00+00:00,116.11,118.49,112.66,117.52,45930484,103.5172280286,105.6391038593,100.4413996185,104.7743057266,45930484,0.0,1.0
JPM,2020-03-02 00:00:00+00:00,121.52,121.58,114.46,116.63,27348026,108.3404835934,108.3939762614,102.0461796585,103.9808311513,27348026,0.0,1.0
JPM,2020-03-03 00:00:00+00:00,116.96,122.95,116.24,120.97,32534974,104.2750408253,109.6153921808,103.6331288093,107.8501341368,32534974,0.0,1.0
JPM,2020-03-04 00:00:00+00:00,119.85,120.19,114.7,118.33,25788150,106.8516043341,107.1547294527,102.2601503305,105.4964567447,25788150,0.0,1.0
JPM,2020-03-05 00:00:00+00:00,113.97,116.43,112.58,115.67,24848069,101.6093228699,103.8025222579,100.3700760611,103.1249484632,24848069,0.0,1.0
JPM,2020-03-06 00:00:00+00:00,108.08,110.32,105.02,106.26,38153871,96.358125961,98.3551855664,93.6299998929,94.7355150316,38153871,0.0,1.0
JPM,2020-03-09 00:00:00+00:00,93.44,99.23,93.0,96.57,40283062,83.3059149685,88.4679574307,82.9136354031,86.0964491493,40283062,0.0,1.0
JPM,2020-03-10 00:00:00+00:00,100.7,101.28,94.58,99.0,31064427,89.7785277967,90.2956235874,84.3222756605,88.2629022033,31064427,0.0,1.0
JPM,2020-03-11 00:00:00+00:00,95.96,100.05,94.55,97.7,38012372,85.5526070246,89.1990238934,84.2955293265,87.1038943966,38012372,0.0,1.0
JPM,2020-03-12 00:00:00+00:00,88.05,96.96,86.32,89.59,49692504,78.500490293,86.4441514913,76.9581183656,79.8734687717,49692504,0.0,1.0
JPM,2020-03-13 00:00:00+00:00,103.91,103.99,92.0,95.99,38399766,92.6403855348,92.7117090922,82.0220909364,85.5793533586,38399766,0.0,1.0
JPM,2020-03-16 00:00:00+00:00,88.36,93.98,84.55,85.2,38463444,78.7768690777,83.7873489805,75.3800846595,75.9595885629,38463444,0.0,1.0
JPM,2020-03-17 00:00:00+00:00,93.76,97.44,87.5,90.89,35228522,83.5912091978,86.8720928353,78.0101408363,81.0324765784,35228522,0.0,1.0
JPM,2020-03-18 00:00:00+00:00,83.89,90.79,80.36,87.67,41348022,74.7916653115,80.9433221317,71.644513344,78.1617033956,41348022,0.0,1.0
JPM,2020-03-19 00:00:00+00:00,85.3,88.11,76.91,81.56,32161864,76.0487430096,78.553982961,68.5686849339,72.7143667041,32161864,0.0,1.0
JPM,2020-03-20 00:00:00+00:00,83.5,89.46,82.48,86.3,30148033,74.4439629695,79.757567991,73.5345876135,76.9402874763,30148033,0.0,1.0
JPM,2020-03-23 00:00:00+00:00,79.03,83.75,78.09,82.68,32482544,70.4587592033,74.6668490862,69.6207074046,73.7128965068,32482544,0.0,1.0
JPM,2020-03-24 00:00:00+00:00,88.43,90.1,82.9,84.9,34300265,78.8392771903,80.3281564497,73.9090362895,75.6921252229,34300265,0.0,1.0
JPM,2020-03-25 00:00:00+00:00,91.73,95.15,84.54,89.24,38035335,81.7813739304,84.8304560065,75.3711692149,79.5614282084,38035335,0.0,1.0
JPM,2020-03-26 00:00:00+00:00,98.12,98.57,93.54,94.08,29820215,87.4783430727,87.8795380827,83.3950694152,83.8765034272,29820215,0.0,1.0
JPM,2020-03-27 00:00:00+00:00,91.13,94.84,90.55,93.19,30015761,81.2464472504,84.5540772219,80.7293514597,83.0830288518,30015761,0.0,1.0
JPM,2020-03-30 00:00:00+00:00,93.5,94.09,89.3,90.65,21651652,83.3594076365,83.8854188718,79.6149208764,80.8185059064,21651652,0.0,1.0
JPM,2020-03-31 00:00:00+00:00,90.03,94.17,89.34,92.05,23343919,80.265748337,83.9567424292,79.650582655,82.0666681598,23343919,0.0,1.0
JPM,2020-04-01 00:00:00+00:00,84.36,86.56,83.25,85.1,27991972,75.2106912109,77.1720890376,74.2210768528,75.8704341162,27991972,0.0,1.0
JPM,2020-04-02 00:00:00+00:00,87.51,87.91,82.96,83.51,24008569,78.019056281,78.3756740676,73.9625289575,74.4528784142,24008569,0.0,1.0
JPM,2020-04-03 00:00:00+00:00,84.05,87.48,82.77,86.0,21190825,75.7367024462,78.8274447352,74.5833059069,77.4938299866,21190825,0.9,1.0
JPM,2020-04-06 00:00:00+00:00,89.46,90.99,87.7,88.99,26803056,80.611605007,81.9902743079,79.0256847654,80.1880922152,26803056,0.0,1.0
JPM,2020-04-07 00:00:00+00:00,90.64,94.5,90.38,94.45,22554093,81.6748924417,85.1531038806,81.4406087696,85.1080493283,22554093,0.0,1.0
JPM,2020-04-08 00:00:00+00:00,94.3,94.86,90.55,92.1,22893337,84.9728856714,85.4774966573,81.5937942475,82.9904853694,22893337,0.0,1.0
JPM,2020-04-09 00:00:00+00:00,102.76,104.39,96.89,96.92,42053722,92.5961159235,94.0648943291,87.3067114814,87.3337442128,42053722,0.0,1.0
JPM,2020-04-13 00:00:00+00:00,98.19,103.11,97.3,103.11,26846280,88.4781298417,92.9114977897,87.6761588104,92.9114977897,26846280,0.0,1.0
JPM,2020-04-14 00:00:00+00:00,95.5,102.0,93.64,101.02,46093623,86.054194927,91.9112867283,84.3781655808,91.0282175029,46093623,0.0,1.0
JPM,2020-04-15 00:00:00+00:00,90.79,92.03,90.13,91.15,30095291,81.8100560986,82.9274089961,81.215336008,82.1344488753,30095291,0.0,1.0
JPM,2020-04-16 00:00:00+00:00,87.33,90.57,87.05,90.23,31987735,78.6922810783,81.6118160684,78.4399755853,81.3054451127,31987735,0.0,1.0
JPM,2020-04-17 00:00:00+00:00,95.18,95.7,90.96,92.0,30154476,85.7658457921,86.2344131363,81.9632415765,82.9003762647,30154476,0.0,1.0
JPM,2020-04-20 00:00:00+00:00,91.71,94.71,90.46,92.47,23636658,82.6390598613,85.3423330004,81.5126960533,83.3238890565,23636658,0.0,1.0
JPM,2020-04-21 00:00:00+00:00,89.05,91.38,88.33,88.62,23016693,80.242157678,82.341699816,79.5933721246,79.8546885281,23016693,0.0,1.0
JPM,2020-04-22 00:00:00+00:00,89.34,91.87,89.18,90.69,16651575,80.5034740814,82.7832344287,80.359299514,81.719946994,16651575,0.0,1.0
JPM,2020-04-23 00:00:00+00:00,89.39,91.28,89.26,89.74,16579995,80.5485286337,82.2515907114,80.4313867977,80.8639105,16579995,0.0,1.0
JPM,2020-04-24 00:00:00+00:00,90.71,91.1,88.49,90.64,15808036,81.7379688149,82.089394323,79.737546692,81.6748924417,15808036,0.0,1.0
JPM,2020-04-27 00:00:00+00:00,94.62,95.63,91.54,91.94,22964313,85.2612348062,86.171336763,82.4858743834,82.846310802,22964313,0.0,1.0
JPM,2020-04-28 00:00:00+00:00,95.29,98.36,95.03,97.81,20226623,85.8649658072,88.6313153196,85.6306821352,88.1357152441,20226623,0.0,1.0
JPM,2020-04-29 00:00:00+00:00,97.86,99.45,97.27,99.08,20424159,88.1807697964,89.6135045601,87.649126079,89.2801008729,20424159,0.0,1.0
JPM,2020-04-30 00:00:00+00:00,95.76,96.84,94.55,95.6,19088881,86.288478599,87.2616569291,85.1981584329,86.1443040316,19088881,0.0,1.0
JPM,2020-05-01 00:00:00+00:00,93.25,93.74,91.84,93.5,18566557,84.0267400727,84.4682746854,82.7562016973,84.2520128343,18566557,0.0,1.0
JPM,2020-05-04 00:00:00+00:00,92.14,92.67,90.8,92.02,15714498,83.0265290112,83.5041072658,81.8190670091,82.9183980857,15714498,0.0,1.0
JPM,2020-05-05 00:00:00+00:00,92.0,94.21,91.9,93.65,18050548,82.9003762647,84.8917874772,82.8102671601,84.3871764912,18050548,0.0,1.0
JPM,2020-05-06 00:00:00+00:00,90.27,92.76,89.93,92.16,20953664,81.3414887545,83.58520546,81.0351177988,83.0445508322,20953664,0.0,1.0
