symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2019-04-03 00:00:00+00:00,119.97,120.43,119.15,119.86,22860744,114.3898324696,114.8284364784,113.6079731495,114.2849489022,22860744,0.0,1.0
MSFT,2019-04-04 00:00:00+00:00,119.36,120.23,118.38,120.1,20112848,113.8082054144,114.6377390832,112.8737881783,114.5137857764,20112848,0.0,1.0
MSFT,2019-04-05 00:00:00+00:00,119.89,120.23,119.37,119.39,15826245,114.3135535115,114.6377390832,113.8177402842,113.8368100237,15826245,0.0,1.0
MSFT,2019-04-08 00:00:00+00:00,119.93,120.02,118.64,119.81,15116186,114.3516929905,114.4375068183,113.1216947919,114.2372745535,15116186,0.0,1.0
MSFT,2019-04-09 00:00:00+00:00,119.28,119.54,118.58,118.63,17611981,113.7319264564,113.97983307,113.0644855734,113.1121599222,17611981,0.0,1.0
MSFT,2019-04-10 00:00:00+00:00,120.19,120.35,119.54,119.76,16477169,114.5995996042,114.7521575203,113.97983307,114.1896002047,16477169,0.0,1.0
MSFT,2019-04-11 00:00:00+00:00,120.33,120.85,119.92,120.54,14209121,114.7330877808,115.2289010081,114.3421581208,114.9333200457,14209121,0.0,1.0
MSFT,2019-04-12 00:00:00+00:00,120.95,120.98,120.37,120.64,19745143,115.3242497057,115.352854315,114.7712272598,115.0286687433,19745143,0.0,1.0
MSFT,2019-04-15 00:00:00+00:00,121.05,121.58,120.57,120.94,15792572,115.4195984033,115.9249465004,114.961924655,115.3147148359,15792572,0.0,1.0
MSFT,2019-04-16 00:00:00+00:00,120.77,121.65,120.1,121.64,14071787,115.1526220501,115.9916905887,114.5137857764,115.9821557189,14071787,0.0,1.0
MSFT,2019-04-17 00:00:00+00:00,121.77,121.85,120.54,121.24,19300938,116.1061090257,116.1823879838,114.9333200457,115.6007609286,19300938,0.0,1.0
MSFT,2019-04-18 00:00:00+00:00,123.37,123.52,121.3,122.19,27990998,117.6316881868,117.7747112331,115.6579701472,116.5065735555,27990998,0.0,1.0
MSFT,2019-04-22 00:00:00+00:00,123.76,124.0,122.57,122.62,15648724,118.0035481073,118.2323849815,116.8688986063,116.9165729551,15648724,0.0,1.0
MSFT,2019-04-23 00:00:00+00:00,125.44,125.58,123.83,124.1,24025521,119.6054062264,119.738894403,118.0702921956,118.327733679,24025521,0.0,1.0
MSFT,2019-04-24 00:00:00+00:00,125.01,125.85,124.52,125.79,31256980,119.1954068269,119.9963358864,118.7281982088,119.9391266679,31256980,0.0,1.0
MSFT,2019-04-25 00:00:00+00:00,129.15,131.37,128.83,130.06,38033892,123.1428429061,125.259583992,122.8377270739,124.0105160539,38033892,0.0,1.0
MSFT,2019-04-26 00:00:00+00:00,129.89,130.52,129.02,129.7,23654933,123.8484232681,124.4491200627,123.0188895993,123.6672607427,23654933,0.0,1.0
MSFT,2019-04-29 00:00:00+00:00,129.77,130.18,129.35,129.9,16324183,123.734004831,124.124934491,123.3335403012,123.8579581378,16324183,0.0,1.0
MSFT,2019-04-30 00:00:00+00:00,130.6,130.7,129.39,129.81,24166503,124.5253990208,124.6207477184,123.3716797802,123.77214431,24166503,0.0,1.0
MSFT,2019-05-01 00:00:00+00:00,127.88,130.65,127.7,130.53,26821692,121.931914447,124.5730733696,121.7602867914,124.4586549325,26821692,0.0,1.0
MSFT,2019-05-02 00:00:00+00:00,126.21,128.0,125.52,127.98,27350161,120.3395911977,122.0463328841,119.6816851845,122.0272631446,27350161,0.0,1.0
MSFT,2019-05-03 00:00:00+00:00,128.9,129.43,127.25,127.36,24911126,122.9044711622,123.4098192593,121.3312176523,121.4361012197,24911126,0.0,1.0
MSFT,2019-05-06 00:00:00+00:00,128.15,128.56,126.11,126.39,24239464,122.1893559304,122.5802855905,120.2442425001,120.5112188533,24239464,0.0,1.0
MSFT,2019-05-07 00:00:00+00:00,125.52,127.18,124.22,126.46,36017661,119.6816851845,121.264473564,118.4421521161,120.5779629416,36017661,0.0,1.0
MSFT,2019-05-08 00:00:00+00:00,125.51,126.37,124.75,125.44,28418996,119.6721503147,120.4921491138,118.9475002132,119.6054062264,28418996,0.0,1.0
MSFT,2019-05-09 00:00:00+00:00,125.5,125.79,123.57,124.29,27235835,119.6626154449,119.9391266679,117.8223855819,118.5088962044,27235835,0.0,1.0
MSFT,2019-05-10 00:00:00+00:00,127.13,127.93,123.82,124.91,30915084,121.2167992153,121.9795887958,118.0607573258,119.1000581293,30915084,0.0,1.0
MSFT,2019-05-13 00:00:00+00:00,123.35,125.55,123.04,124.11,33944923,117.6126184473,119.7102897937,117.3170374848,118.3372685488,33944923,0.0,1.0
MSFT,2019-05-14 00:00:00+00:00,124.73,125.88,123.7,123.87,25266315,118.9284304737,120.0249404957,117.9463388888,118.1084316746,25266315,0.0,1.0
MSFT,2019-05-15 00:00:00+00:00,126.02,126.71,123.7,124.26,24722708,120.5970326811,121.2573401922,118.3768682959,118.9127700441,24722708,0.46,1.0
MSFT,2019-05-16 00:00:00+00:00,128.93,129.38,126.46,126.75,30112216,123.3818078366,123.81244317,121.0180983403,121.2956188885,30112216,0.0,1.0
MSFT,2019-05-17 00:00:00+00:00,128.07,130.46,127.92,128.31,25770539,122.5588158663,124.84596797,122.4152707552,122.788488044,25770539,0.0,1.0
MSFT,2019-05-20 00:00:00+00:00,126.22,127.59,125.76,126.52,23706934,120.7884261626,122.0994715107,120.3482211552,121.0755163848,23706934,0.0,1.0
MSFT,2019-05-21 00:00:00+00:00,126.9,127.53,126.58,127.43,15293260,121.4391639996,122.0420534663,121.1329344292,121.9463567255,15293260,0.0,1.0
MSFT,2019-05-22 00:00:00+00:00,127.67,128.24,126.52,126.62,15396485,122.1760289033,122.7215003255,121.0755163848,121.1712131255,15396485,0.0,1.0
MSFT,2019-05-23 00:00:00+00:00,126.18,126.29,124.74,126.2,23603810,120.7501474663,120.8554138811,119.3721143996,120.7692868144,23603810,0.0,1.0
MSFT,2019-05-24 00:00:00+00:00,126.24,127.42,125.97,126.91,14123358,120.8075655107,121.9367870515,120.5491843107,121.4487336737,14123358,0.0,1.0
MSFT,2019-05-28 00:00:00+00:00,126.16,128.0,126.05,126.98,23128359,120.7310081181,122.4918281477,120.6257417033,121.5157213922,23128359,0.0,1.0
MSFT,2019-05-29 00:00:00+00:00,124.94,125.39,124.04,125.38,22763140,119.5635078811,119.9941432144,118.7022372144,119.9845735403,22763140,0.0,1.0
MSFT,2019-05-30 00:00:00+00:00,125.73,125.76,124.78,125.26,16829613,120.3195121329,120.3482211552,119.4103930959,119.8697374515,16829613,0.0,1.0
MSFT,2019-05-31 00:00:00+00:00,123.68,124.62,123.32,124.23,26646769,118.3577289478,119.2572783107,118.0132206811,118.8840610218,26646769,0.0,1.0
MSFT,2019-06-03 00:00:00+00:00,119.84,124.37,119.01,123.85,37983637,114.6829741033,119.0180364589,113.8886911552,118.520413407,37983637,0.0,1.0
MSFT,2019-06-04 00:00:00+00:00,123.16,123.28,120.65,121.28,29382642,117.8601058959,117.9749419848,115.4581177033,116.06100717,29382642,0.0,1.0
MSFT,2019-06-05 00:00:00+00:00,125.83,125.87,124.21,124.95,24926140,120.4152088737,120.45348757,118.8649216737,119.5730775552,24926140,0.0,1.0
MSFT,2019-06-06 00:00:00+00:00,127.82,127.97,125.6,126.44,21458961,122.3195740144,122.4631191255,120.19510637,120.9989589922,21458961,0.0,1.0
MSFT,2019-06-07 00:00:00+00:00,131.4,132.25,128.26,129.19,33885588,125.7455173329,126.5589396292,122.7406396737,123.6306193626,33885588,0.0,1.0
MSFT,2019-06-10 00:00:00+00:00,132.6,134.08,132.0,132.4,26477098,126.8938782218,128.3101899848,126.3196977774,126.7024847403,26477098,0.0,1.0
MSFT,2019-06-11 00:00:00+00:00,132.1,134.24,131.28,133.88,23913731,126.4153945181,128.46330477,125.630681244,128.1187965033,23913731,0.0,1.0
MSFT,2019-06-12 00:00:00+00:00,131.49,131.97,130.71,131.4,17092464,125.8316443996,126.2909887551,125.0852098218,125.7455173329,17092464,0.0,1.0
MSFT,2019-06-13 00:00:00+00:00,132.32,133.0,131.56,131.98,17200848,126.6259273477,127.2766651848,125.8986321181,126.3005584292,17200848,0.0,1.0
MSFT,2019-06-14 00:00:00+00:00,132.45,133.79,131.64,132.26,17821703,126.7503331107,128.0326694366,125.9751895107,126.5685093033,17821703,0.0,1.0
MSFT,2019-06-17 00:00:00+00:00,132.85,133.73,132.53,132.63,14517785,127.1331200737,127.9752513922,126.8268905033,126.922587244,14517785,0.0,1.0
MSFT,2019-06-18 00:00:00+00:00,135.16,135.24,133.57,134.19,25934458,129.3437147848,129.4202721774,127.822136607,128.4154563996,25934458,0.0,1.0
MSFT,2019-06-19 00:00:00+00:00,135.69,135.93,133.81,135.0,23744441,129.8509075107,130.0805796885,128.0518087848,129.1905999996,23744441,0.0,1.0
MSFT,2019-06-20 00:00:00+00:00,136.95,137.66,135.72,137.45,33042592,131.056686444,131.7361333033,129.8796165329,131.5351701477,33042592,0.0,1.0
MSFT,2019-06-21 00:00:00+00:00,136.97,137.73,136.46,136.58,36727892,131.0758257922,131.8031210218,130.5877724144,130.7026085033,36727892,0.0,1.0
MSFT,2019-06-24 00:00:00+00:00,137.78,138.4,137.0,137.0,20628841,131.8509693922,132.4442891848,131.1045348144,131.1045348144,20628841,0.0,1.0
MSFT,2019-06-25 00:00:00+00:00,133.43,137.59,132.73,137.25,33327420,127.68816117,131.6691455848,127.0182839848,131.3437766662,33327420,0.0,1.0
MSFT,2019-06-26 00:00:00+00:00,133.93,135.74,133.6,134.35,23657745,128.1666448737,129.8987558811,127.8508456292,128.5685711848,23657745,0.0,1.0
MSFT,2019-06-27 00:00:00+00:00,134.15,134.71,133.51,134.14,16557482,128.3771777033,128.9130794514,127.7647185625,128.3676080292,16557482,0.0,1.0
MSFT,2019-06-28 00:00:00+00:00,133.96,134.6,133.16,134.57,30042969,128.1953538959,128.8078130366,127.42977997,128.7791040144,30042969,0.0,1.0
MSFT,2019-07-01 00:00:00+00:00,135.68,136.7,134.97,136.63,22654160,129.8413378366,130.8174445922,129.1618909774,130.7504568736,22654160,0.0,1.0
MSFT,2019-07-02 00:00:00+00:00,136.58,136.59,135.34,136.12,15237843,130.7026085033,130.7121781774,129.5159689181,130.2624034959,15237843,0.0,1.0
MSFT,2019-07-03 00:00:00+00:00,137.46,137.74,136.29,136.8,13629296,131.5447398218,131.8126906959,130.4250879551,130.9131413329,13629296,0.0,1.0
MSFT,2019-07-05 00:00:00+00:00,137.06,137.33,135.72,135.94,18141140,131.1619528588,131.4203340588,129.8796165329,130.0901493625,18141140,0.0,1.0
MSFT,2019-07-08 00:00:00+00:00,136.96,137.1,135.37,136.4,16779748,131.0662561181,131.2002315551,129.5446779403,130.5303543699,16779748,0.0,1.0
MSFT,2019-07-09 00:00:00+00:00,136.46,136.97,135.8,136.0,19953097,130.5877724144,131.0758257922,129.9561739255,130.147567407,19953097,0.0,1.0
MSFT,2019-07-10 00:00:00+00:00,137.85,138.58,137.02,137.13,24204362,131.9179571107,132.6165433181,131.1236741625,131.2289405773,24204362,0.0,1.0
MSFT,2019-07-11 00:00:00+00:00,138.4,139.22,137.87,138.2,22327942,132.4442891848,133.2290024588,131.9370964588,132.2528957033,22327942,0.0,1.0
MSFT,2019-07-12 00:00:00+00:00,138.9,139.13,138.01,138.85,18936832,132.9227728885,133.1428753922,132.0710718959,132.8749245181,18936832,0.0,1.0
MSFT,2019-07-15 00:00:00+00:00,138.9,139.54,138.46,139.44,16651457,132.9227728885,133.5352320292,132.5017072292,133.4395352885,16651457,0.0,1.0
MSFT,2019-07-16 00:00:00+00:00,137.08,139.05,136.52,138.96,22726128,131.181092207,133.0663179996,130.6451904588,132.9801909329,22726128,0.0,1.0
MSFT,2019-07-17 00:00:00+00:00,136.27,137.93,136.22,137.7,20210956,130.405948607,131.9945145033,130.3581002366,131.7744119996,20210956,0.0,1.0
MSFT,2019-07-18 00:00:00+00:00,136.42,136.62,134.67,135.55,30808707,130.5494937181,130.7408871996,128.8748007551,129.7169320737,30808707,0.0,1.0
MSFT,2019-07-19 00:00:00+00:00,136.62,140.67,136.45,140.22,48992364,130.7408871996,134.6166051996,130.5782027403,134.1859698662,48992364,0.0,1.0
MSFT,2019-07-22 00:00:00+00:00,138.43,139.19,137.33,137.41,25080760,132.472998207,133.2002934366,131.4203340588,131.4968914514,25080760,0.0,1.0
MSFT,2019-07-23 00:00:00+00:00,139.29,139.99,138.03,139.76,18034589,133.2959901773,133.9658673625,132.090211244,133.7457648588,18034589,0.0,1.0
MSFT,2019-07-24 00:00:00+00:00,140.72,140.74,138.85,138.9,20738275,134.6644535699,134.6835929181,132.8749245181,132.9227728885,20738275,0.0,1.0
MSFT,2019-07-25 00:00:00+00:00,140.19,140.61,139.3215,140.43,18356859,134.157260844,134.5591871551,133.3261346507,134.3869330218,18356859,0.0,1.0
MSFT,2019-07-26 00:00:00+00:00,141.34,141.68,140.3,140.37,19037600,135.2577733625,135.583142281,134.2625272588,134.3295149773,19037600,0.0,1.0
MSFT,2019-07-29 00:00:00+00:00,141.03,141.51,139.37,141.5,16605870,134.9611134662,135.4204578218,133.3725475699,135.4108881477,16605870,0.0,1.0
